Year,month,timestamp,entityid,input_url,wayback_url,failed,fail_reason,output_path
2009,12,2009-12-04 23:37:43,717186,www.unitedroutes.com,http://web.archive.org/web/20091204233743/http://www.unitedroutes.com:80/,0,,Jun_5_out_2/717186/2009/12/index.html
2010,2,2010-02-13 23:57:05,102158,www.unitedvillages.com,http://web.archive.org/web/20100213235705/http://unitedvillages.com:80/,0,,Jun_5_out_2/102158/2010/2/index.html
2010,6,2010-06-20 13:35:56,102158,www.unitedvillages.com,http://web.archive.org/web/20100620133556/http://www.unitedvillages.com:80/,0,,Jun_5_out_2/102158/2010/6/index.html
2010,5,2010-05-23 18:46:04,717186,www.unitedroutes.com,http://web.archive.org/web/20100523184604/http://www.unitedroutes.com:80/,0,,Jun_5_out_2/717186/2010/5/index.html
2014,1,2014-01-05 15:28:24,102158,www.unitedvillages.com,http://web.archive.org/web/20140105152824/http://unitedvillages.com/,0,,Jun_5_out_2/102158/2014/1/index.html
2014,7,2014-07-14 05:37:10,102158,www.unitedvillages.com,http://web.archive.org/web/20140714053710/http://www.unitedvillages.com/,0,,Jun_5_out_2/102158/2014/7/index.html
2014,5,2014-05-17 19:55:30,1005230216,www.northwesthardwoods.com,http://web.archive.org/web/20140517195530/http://northwesthardwoods.com/,0,,Jun_5_out_2/1005230216/2014/5/index.html
2014,10,2014-10-26 09:26:09,1005230216,www.northwesthardwoods.com,http://web.archive.org/web/20141026092609/http://northwesthardwoods.com:80/,0,,Jun_5_out_2/1005230216/2014/10/index.html
2014,5,2014-05-17 04:59:05,623464,www.cakestyle.com,http://web.archive.org/web/20140517045905/http://cakestyle.com/,0,,Jun_5_out_2/623464/2014/5/index.html
2014,11,2014-11-03 00:38:42,623464,www.cakestyle.com,http://web.archive.org/web/20141103003842/http://www.cakestyle.com:80/,0,,Jun_5_out_2/623464/2014/11/index.html
2014,1,2014-01-18 07:59:26,71199,www.trackx.com,http://web.archive.org/web/20140118075926/http://www.trackx.com:80/,0,,Jun_5_out_2/71199/2014/1/index.html
2014,2,2014-02-20 14:35:52,71199,www.trackx.com,http://web.archive.org/web/20140220143552/http://www.trackx.com/,0,,Jun_5_out_2/71199/2014/2/index.html
2014,12,2014-12-18 07:07:37,71199,www.trackx.com,http://web.archive.org/web/20141218070737/http://trackx.com/,0,,Jun_5_out_2/71199/2014/12/index.html
2014,1,2014-01-03 04:19:35,1044265610,www.forian.com,http://web.archive.org/web/20140103041935/http://forian.com/,0,,Jun_5_out_2/1044265610/2014/1/index.html
2014,5,2014-05-17 11:05:13,1044265610,www.forian.com,http://web.archive.org/web/20140517110513/http://forian.com/,0,,Jun_5_out_2/1044265610/2014/5/index.html
2014,12,2014-12-17 07:01:13,1044265610,www.forian.com,http://web.archive.org/web/20141217070113/http://forian.com/,0,,Jun_5_out_2/1044265610/2014/12/index.html
2014,6,2014-06-05 00:22:13,633093,www.dronedeploy.com,http://web.archive.org/web/20140605002213/https://www.dronedeploy.com/,0,,Jun_5_out_2/633093/2014/6/index.html
2014,12,2014-12-25 12:40:44,633093,www.dronedeploy.com,http://web.archive.org/web/20141225124044/https://www.dronedeploy.com/,0,,Jun_5_out_2/633093/2014/12/index.html
2014,5,2014-05-17 09:42:44,1048397870,www.godoctorg.com,http://web.archive.org/web/20140517094244/http://godoctorg.com/,0,,Jun_5_out_2/1048397870/2014/5/index.html
2014,12,2014-12-17 05:52:33,1048397870,www.godoctorg.com,http://web.archive.org/web/20141217055233/http://godoctorg.com/,0,,Jun_5_out_2/1048397870/2014/12/index.html
2015,2,2015-02-04 00:54:16,102158,www.unitedvillages.com,http://web.archive.org/web/20150204005416/http://www.unitedvillages.com/,0,,Jun_5_out_2/102158/2015/2/index.html
2015,8,2015-08-10 21:02:10,102158,www.unitedvillages.com,http://web.archive.org/web/20150810210210/http://www.unitedvillages.com/,0,,Jun_5_out_2/102158/2015/8/index.html
2015,5,2015-05-26 03:05:47,677117,www.getsling.com,http://web.archive.org/web/20150526030547/http://www.getsling.com:80/,0,,Jun_5_out_2/677117/2015/5/index.html
2015,11,2015-11-20 20:37:28,677117,www.getsling.com,http://web.archive.org/web/20151120203728/https://getsling.com/,0,,Jun_5_out_2/677117/2015/11/index.html
2015,5,2015-05-08 11:43:38,1005230216,www.northwesthardwoods.com,http://web.archive.org/web/20150508114338/http://northwesthardwoods.com:80/,0,,Jun_5_out_2/1005230216/2015/5/index.html
2015,11,2015-11-07 07:21:21,1005230216,www.northwesthardwoods.com,http://web.archive.org/web/20151107072121/http://northwesthardwoods.com:80/,0,,Jun_5_out_2/1005230216/2015/11/index.html
