,entityid,timestamp,notes
1345,1009754201,20211022053823,missingFile
1346,651495,20200202064526,emptyFile
1347,1051058126,20230602070010,missingFile
1348,736122,20210730174150,missingFile
1349,85410,20020605074509,missingFile
1350,85410,20201018044601,missingFile
1351,657308,20140613082227,emptyFile
1352,657308,20150709154257,emptyFile
1353,657308,20180730221105,emptyFile
1354,86041,20050826163757,emptyFile
1355,86041,20060319215216,emptyFile
1356,86041,20060819035421,emptyFile
1357,65060,20110721133940,missingFile
1358,1010934929,20210119154714,missingFile
1359,90201,20000816062135,missingFile
1360,88636,19971019025100,emptyFile
1361,88636,19980626224735,emptyFile
1362,88636,19981212031707,emptyFile
1363,88636,20001204213700,emptyFile
1364,88636,20010720112715,emptyFile
1365,88636,20020124135859,emptyFile
1366,88636,20020605130833,emptyFile
1367,88636,20021201035115,emptyFile
1368,88636,20030729194143,emptyFile
1369,88636,20040121040524,emptyFile
1370,88636,20040608112827,emptyFile
1371,88636,20041126185825,emptyFile
1372,88636,20050308053329,emptyFile
1373,88636,20051212101522,emptyFile
1374,88636,20060314171432,emptyFile
1375,88636,20061215022538,emptyFile
1376,88636,20070517061644,emptyFile
1377,88636,20071221032903,emptyFile
1378,88636,20080513151239,emptyFile
1379,88636,20090104135508,emptyFile
1380,88636,20090721083639,emptyFile
1381,1010268110,20200724105255,missingFile
1382,662929,20230421225303,missingFile
1383,1006488992,20120703164844,missingFile
1384,1006488992,20210125141320,missingFile
1385,654160,20200126094545,missingFile
1386,1005646358,20160719042941,missingFile
1387,1008633836,20161023083334,missingFile
1388,1008633836,20200512075742,missingFile
1389,1005884174,20211027062302,missingFile
1390,1052216516,20230405202550,missingFile
1391,612527,20140625061257,missingFile
1392,1012098674,20170114055726,missingFile
1393,1012098674,20211130132305,missingFile
1394,660119,20190506153723,emptyFile
1395,660119,20191123112602,emptyFile
1396,660119,20200713230832,emptyFile
1397,660119,20210118015752,emptyFile
1398,660119,20210730114154,emptyFile
1399,660119,20220120212216,emptyFile
1400,660119,20220630113106,emptyFile
1401,660119,20221208004029,emptyFile
1402,660119,20230331135204,emptyFile
1403,1030230686,20161106012906,emptyFile
1404,75089,20180224072325,emptyFile
1405,75089,20181126070250,emptyFile
1406,709040,20210801042816,missingFile
1407,656738,20230521025409,emptyFile
1408,675342,20171015225300,emptyFile
1409,675342,20180222195453,emptyFile
1410,1013055500,20030611223855,emptyFile
1411,1013055500,20050125211623,emptyFile
1412,1005278159,20190126031447,missingFile
1413,1010808281,20181206225644,missingFile
1414,1010808281,20191212050125,missingFile
1415,1010808281,20200722190638,missingFile
1416,1010808281,20210126070900,missingFile
1417,1010808281,20210727072034,missingFile
1418,1010808281,20220328230908,missingFile
1419,1010808281,20230123113601,missingFile
1420,1010808281,20230529035425,missingFile
1421,679426,20190730193754,missingFile
1422,726655,20191128042134,emptyFile
1423,1005654719,20220121214401,missingFile
1424,735946,20220524212724,missingFile
1425,698855,20190125043818,missingFile
1426,90462,20060322050023,emptyFile
1427,90462,20060715213406,emptyFile
1428,90462,20070127014502,emptyFile
1429,90462,20070711203609,emptyFile
1430,90462,20071013040240,emptyFile
1431,90462,20080510113942,emptyFile
1432,90462,20081227084729,emptyFile
1433,90462,20090605202913,missingFile
1434,90462,20091005201607,missingFile
1435,90462,20101129075706,missingFile
1436,90462,20110430224501,missingFile
1437,90462,20110809060017,missingFile
1438,90462,20120710030632,missingFile
1439,90462,20121229112348,missingFile
1440,90462,20140109204920,missingFile
1441,90462,20141218030724,missingFile
1442,90462,20150325091245,missingFile
1443,90462,20160110010927,missingFile
1444,90462,20170723192215,missingFile
1445,90462,20171018015944,missingFile
1446,90462,20181022203803,missingFile
1447,90462,20190221103631,missingFile
1448,90462,20210517120143,missingFile
1449,90462,20210802013549,missingFile
1450,90462,20220704233520,missingFile
1451,90462,20221208015445,missingFile
1452,90462,20230510120615,missingFile
1453,730200,20230125163534,emptyFile
1454,62382,20131008000810,missingFile
1455,1004075822,20090130082410,missingFile
1456,1004075822,20220730213455,missingFile
1457,1026496316,20130924204708,missingFile
1458,1026496316,20141219150718,missingFile
1459,1026496316,20220722210218,missingFile
1460,76320,20040925085758,missingFile
1461,76320,20070909073252,emptyFile
1462,76320,20130805152552,missingFile
1463,707043,20220407091319,missingFile
1464,62892,19980214141246,missingFile
1465,62892,20210723153704,missingFile
1466,1015300406,20140816213928,emptyFile
1467,1016946974,20181225004526,missingFile
1468,714981,20161205172305,emptyFile
1469,89168,20071011195450,emptyFile
1470,89168,20071230221215,emptyFile
1471,89168,20080621083812,emptyFile
1472,89168,20081218070931,emptyFile
1473,89168,20090626085227,emptyFile
1474,89168,20091226105309,emptyFile
1475,89168,20100627091155,emptyFile
1476,89168,20101229174609,emptyFile
1477,89168,20110625154108,emptyFile
1478,89168,20111105080803,emptyFile
1479,685209,20160727183008,missingFile
1480,685209,20180224065859,missingFile
1481,1005259763,20150727160412,missingFile
1482,89521,20010330070526,emptyFile
1483,89521,20010404065244,emptyFile
1484,89521,20020604172831,emptyFile
1485,89521,20021129174556,emptyFile
1486,89521,20030620001026,emptyFile
1487,89521,20031228060436,emptyFile
1488,89521,20040612010033,emptyFile
1489,89521,20041126065339,emptyFile
1490,89521,20050618001439,emptyFile
1491,89521,20051223012201,emptyFile
1492,89521,20060613082517,emptyFile
1493,89521,20061230172821,emptyFile
1494,89521,20070627185711,emptyFile
1495,89521,20071023220716,emptyFile
1496,89521,20080621073817,emptyFile
1497,89521,20081219124111,emptyFile
1498,89521,20090323065727,emptyFile
1499,89521,20100623113535,emptyFile
1500,89521,20101230051111,emptyFile
1501,89521,20110527022103,emptyFile
1502,89521,20111207030409,emptyFile
1503,89521,20120613173144,emptyFile
1504,89521,20121219174851,emptyFile
1505,89521,20130624190730,emptyFile
1506,89521,20131228075641,emptyFile
1507,89521,20140502100212,emptyFile
1508,89521,20141223021103,emptyFile
1509,89521,20150619222516,emptyFile
1510,89521,20151220132559,emptyFile
1511,89521,20160620222136,emptyFile
1512,89521,20161225035648,emptyFile
1513,89521,20170628211744,emptyFile
1514,89521,20171203150839,emptyFile
1515,89521,20180103122505,emptyFile
1516,60116,20010519132949,missingFile
1517,696144,20220309095552,emptyFile
1518,613029,20160724160030,missingFile
1519,708818,20221128012354,emptyFile
1520,708818,20230325135755,emptyFile
1521,635548,20140625035714,emptyFile
1522,731217,20141218043754,emptyFile
1523,76660,20031001083407,emptyFile
1524,86423,20171026210345,emptyFile
1525,1051314401,20220501123006,missingFile
1526,84071,19980415084955,emptyFile
1527,84071,19980701075043,emptyFile
1528,726021,20210127220452,emptyFile
1529,54859,20091007221104,missingFile
1530,1044719093,20230511034730,emptyFile
1531,668888,20230507180243,missingFile
1532,604651,20091005110753,emptyFile
1533,1010158418,20150119030347,missingFile
1534,1029443798,20210730232743,emptyFile
1535,1010684999,20080308202813,emptyFile
1536,715253,20200110113347,emptyFile
1537,660781,20150114083445,missingFile
1538,625610,20220418162041,missingFile
1539,715308,20040728201234,emptyFile
1540,715308,20050130185213,emptyFile
1541,1010099621,20191110142135,missingFile
1542,1010099621,20210123013253,missingFile
1543,617758,20141228222028,emptyFile
1544,617758,20150504063359,emptyFile
1545,617758,20160111032245,emptyFile
1546,617758,20160708180155,emptyFile
1547,617758,20160913141824,emptyFile
1548,617758,20170527174845,emptyFile
1549,617758,20170917073455,emptyFile
1550,657437,20190128025514,missingFile
1551,635537,20140130150215,missingFile
1552,1045274141,20210125123133,emptyFile
1553,624525,20100724142107,emptyFile
1554,684915,20210227065515,missingFile
1555,679745,20210124181125,missingFile
1556,654755,20120524071352,missingFile
1557,68729,20051020113531,emptyFile
1558,726547,20210724204141,emptyFile
1559,671139,20170730065745,missingFile
1560,708963,20161114211753,missingFile
1561,673232,20191022083300,emptyFile
1562,673232,20200219221621,emptyFile
1563,90644,20060813211042,emptyFile
1564,90644,20071231003048,emptyFile
1565,90644,20100711133221,emptyFile
1566,90644,20110127132535,emptyFile
1567,90644,20110727172738,emptyFile
1568,90644,20120130233841,emptyFile
1569,90644,20120729042454,emptyFile
1570,90644,20130123144914,emptyFile
1571,90644,20130724163338,emptyFile
1572,90644,20140128030330,emptyFile
1573,90644,20140726210616,emptyFile
1574,90644,20140920210757,emptyFile
1575,1049722211,20020528213827,emptyFile
1576,1046181881,20220126202602,emptyFile
1577,71954,20130413185251,emptyFile
1578,609878,20110813202345,missingFile
1579,1017077141,20201111175541,missingFile
1580,608283,20150507151627,emptyFile
1581,356351,20110203064709,emptyFile
1582,1017887375,20230331183742,missingFile
1583,1011550979,20140625073125,missingFile
1584,623052,20121109014256,missingFile
1585,623052,20150113001758,missingFile
1586,60452,20040520030443,emptyFile
1587,616851,20190127235844,emptyFile
1588,616851,20191206194322,emptyFile
1589,616851,20200430084633,emptyFile
1590,679867,20160808092459,missingFile
1591,83394,20190129101036,missingFile
1592,1005641453,20161123022311,missingFile
1593,1022707532,20171113033320,missingFile
1594,90169,20090421114104,missingFile
1595,90169,20100208171545,missingFile
1596,90169,20100818180518,missingFile
1597,90169,20110208152307,missingFile
1598,90169,20110802085518,missingFile
1599,90169,20120228035746,missingFile
1600,90169,20120722142040,missingFile
1601,90169,20120911105307,missingFile
1602,1046658467,20140714105954,emptyFile
1603,1046658467,20141017170746,emptyFile
1604,1043543180,20211025133411,emptyFile
1605,704450,20150313185246,missingFile
1606,704450,20170127173728,missingFile
1607,704450,20170703093211,missingFile
1608,704450,20210730235301,missingFile
1609,675231,20210121035543,missingFile
1610,89717,20030605061629,emptyFile
1611,89717,20031013041223,emptyFile
1612,89717,20040413215339,emptyFile
1613,89717,20040926115112,emptyFile
1614,89717,20050405211817,emptyFile
1615,89717,20051003195250,emptyFile
1616,89717,20060402201705,emptyFile
1617,89717,20061029175241,emptyFile
1618,89717,20070424161601,emptyFile
1619,89717,20071017184214,emptyFile
1620,89717,20080416220053,emptyFile
1621,89717,20080921161659,emptyFile
1622,89717,20090425233605,emptyFile
1623,89717,20100830064142,emptyFile
1624,89717,20110301192914,emptyFile
1625,89717,20110812000017,emptyFile
1626,89717,20120427222608,emptyFile
1627,89717,20120628062403,emptyFile
1628,89717,20130619030202,emptyFile
1629,89717,20140104052222,emptyFile
1630,89717,20141218055943,emptyFile
1631,89717,20150525131802,emptyFile
1632,89717,20160119153213,emptyFile
1633,89717,20161022133723,emptyFile
1634,89717,20171001162148,emptyFile
1635,89717,20180808175435,emptyFile
1636,89717,20201030200511,emptyFile
1637,89717,20210422181724,emptyFile
1638,89717,20211028155246,emptyFile
1639,89717,20220331104510,emptyFile
1640,89717,20220925090930,emptyFile
1641,89717,20230402124707,emptyFile
1642,58675,20060715025539,emptyFile
1643,58675,20090123100238,missingFile
1644,658846,20130102131729,missingFile
1645,1008521903,20220710004603,missingFile
1646,1026460253,20220127112117,missingFile
1647,1026460253,20220722210210,missingFile
1648,1008459443,20120130233056,missingFile
1649,1051055723,20201218170002,missingFile
1650,702842,20180318044934,missingFile
1651,710636,20230306133820,missingFile
1652,1009770599,20210803141409,missingFile
1653,1016613281,20230106143944,missingFile
1654,54198,20060327190919,emptyFile
1655,69374,20141217105555,emptyFile
1656,717710,20220130013025,missingFile
1657,623931,20140115094211,missingFile
1658,88802,20050209044607,emptyFile
1659,88802,20070127133359,emptyFile
1660,88802,20080124160554,emptyFile
1661,88802,20080618081136,emptyFile
1662,88802,20081224021900,emptyFile
1663,88802,20090727180435,emptyFile
1664,88802,20100123002304,emptyFile
1665,88802,20100722095356,emptyFile
1666,88802,20110116105315,emptyFile
1667,88802,20110719234346,emptyFile
1668,88802,20120129064903,emptyFile
1669,88802,20120721020039,emptyFile
1670,88802,20130120023653,emptyFile
1671,88802,20130719214200,emptyFile
1672,88802,20130808041232,emptyFile
1673,74291,20110622033022,missingFile
1674,669529,20141218220735,missingFile
1675,1017156656,20150622114221,emptyFile
1676,88725,20040728002934,emptyFile
1677,88725,20041129143616,emptyFile
1678,88725,20050602030633,emptyFile
1679,88725,20051218152129,emptyFile
1680,88725,20060615163223,emptyFile
1681,88725,20061205014120,emptyFile
1682,88725,20070623052432,emptyFile
1683,88725,20071223101901,emptyFile
1684,88725,20080611150623,emptyFile
1685,88725,20081216013043,emptyFile
1686,88725,20090624231627,emptyFile
1687,88725,20091229222205,emptyFile
1688,88725,20100610211248,emptyFile
1689,88725,20101230064234,emptyFile
1690,88725,20110625055859,emptyFile
1691,88725,20111226182909,emptyFile
1692,88725,20120621002929,emptyFile
1693,88725,20121225161015,emptyFile
1694,88725,20130629015012,emptyFile
1695,88725,20131212131104,emptyFile
1696,88725,20140626061844,emptyFile
1697,88725,20141221192716,emptyFile
1698,88725,20150629073433,emptyFile
1699,88725,20151225072730,emptyFile
1700,88725,20160629160023,emptyFile
1701,88725,20161127175527,emptyFile
1702,88725,20170419032031,emptyFile
1703,656754,20141020042524,emptyFile
1704,88421,20031223135516,emptyFile
1705,88421,20040708022332,emptyFile
1706,88421,20041214212951,emptyFile
1707,88421,20050714001048,emptyFile
1708,88421,20060126205953,emptyFile
1709,88421,20060717192531,emptyFile
1710,88421,20061205050101,emptyFile
1711,88421,20070625091927,emptyFile
1712,88421,20080119230720,emptyFile
1713,88421,20080727024741,emptyFile
1714,88421,20081218213049,emptyFile
1715,88421,20090722235655,emptyFile
1716,88421,20100130081232,emptyFile
1717,88421,20100325141119,emptyFile
1718,88421,20110514222946,emptyFile
1719,88421,20120114040933,emptyFile
1720,88421,20120702142759,emptyFile
1721,88421,20121003014025,emptyFile
1722,703773,20161106094915,missingFile
1723,90363,20000816012820,emptyFile
1724,90363,20001117170600,emptyFile
1725,90363,20010515223205,emptyFile
1726,90363,20031226102203,emptyFile
1727,90363,20040614010742,emptyFile
1728,90363,20041214150522,emptyFile
1729,90363,20050408192852,emptyFile
1730,90363,20070128043242,emptyFile
1731,90363,20070706013046,emptyFile
1732,90363,20071025031049,emptyFile
1733,90363,20080729180215,emptyFile
1734,90363,20090117042720,emptyFile
1735,90363,20090718153151,emptyFile
1736,90363,20100124033846,emptyFile
1737,90363,20100722162229,emptyFile
1738,90363,20101208071113,emptyFile
1739,90363,20110513111022,emptyFile
1740,90363,20120118091617,emptyFile
1741,90363,20120713044047,emptyFile
1742,90363,20121223124758,emptyFile
1743,90363,20130705213723,emptyFile
1744,90363,20131122202106,emptyFile
1745,90363,20140625114829,emptyFile
1746,90363,20141224224023,emptyFile
1747,90363,20150315181354,emptyFile
1748,90363,20160126060523,emptyFile
1749,90363,20160505002259,emptyFile
1750,90363,20170126152334,emptyFile
1751,90363,20170730123137,emptyFile
1752,90363,20180130193621,emptyFile
1753,90363,20180725051728,emptyFile
1754,90363,20181120014555,emptyFile
1755,90363,20190627115205,emptyFile
1756,90363,20190820110252,emptyFile
1757,90363,20200601203538,emptyFile
1758,90363,20210128150317,emptyFile
1759,90363,20210616190514,emptyFile
1760,90363,20220129044611,emptyFile
1761,90363,20220617165609,emptyFile
1762,90363,20221127110411,emptyFile
1763,90363,20230529101914,emptyFile
1764,55223,20051104041627,emptyFile
1765,1043573096,20200922041825,emptyFile
1766,1043573096,20220730094536,emptyFile
1767,709268,20191001100258,missingFile
1768,720603,20160112221114,emptyFile
1769,72721,20140517113501,missingFile
1770,1001246150,20210128105708,missingFile
1771,63257,20191120001417,emptyFile
1772,693239,20220927053039,emptyFile
1773,59570,20230307224223,missingFile
1774,652493,20160113163023,emptyFile
1775,652493,20190130210311,emptyFile
1776,88825,19990125101948,emptyFile
1777,88825,19990508121856,emptyFile
1778,88825,20000821060254,emptyFile
1779,66417,20040524145648,emptyFile
1780,1014570092,20040730054944,missingFile
1781,617974,20141217170629,emptyFile
1782,617974,20150801223321,emptyFile
1783,617974,20160111102521,emptyFile
1784,617974,20160616192412,emptyFile
1785,617974,20161007050853,emptyFile
1786,617974,20170622110757,emptyFile
1787,617974,20170918014521,emptyFile
1788,617974,20180322034557,emptyFile
1789,77098,20090508171304,emptyFile
1790,77098,20100425072102,emptyFile
1791,77098,20110211155500,emptyFile
1792,77098,20120116155643,missingFile
1793,1011409094,20050204083643,missingFile
1794,79455,20020727084230,missingFile
1795,721308,20191003135351,missingFile
1796,90530,19991128132248,emptyFile
1797,90530,19991128185232,emptyFile
1798,90530,20000520105604,emptyFile
1799,90530,20001122030400,emptyFile
1800,90530,20010529120838,emptyFile
1801,90530,20010924182245,emptyFile
1802,90530,20020527053843,emptyFile
1803,90530,20021126014921,missingFile
1804,90530,20030529125745,emptyFile
1805,90530,20031120211409,emptyFile
1806,90530,20040526222816,emptyFile
1807,90530,20041128111415,emptyFile
1808,90530,20050529003810,emptyFile
1809,90530,20051125222231,emptyFile
1810,90530,20060427092527,emptyFile
1811,90530,20061126070934,emptyFile
1812,90530,20070517015140,emptyFile
1813,90530,20070930145422,emptyFile
1814,708143,20160128124125,missingFile
1815,88717,19981212031718,emptyFile
1816,88717,19990125101936,emptyFile
1817,88717,19990427160601,emptyFile
1818,88717,19991111161832,emptyFile
1819,88717,20000619230000,emptyFile
1820,88717,20000815052835,emptyFile
1821,1046596727,20180620103819,emptyFile
1822,89639,20060602032016,emptyFile
1823,89639,20060629213152,emptyFile
1824,89639,20061030031909,emptyFile
1825,89639,20071215052616,emptyFile
1826,89639,20080513041802,emptyFile
1827,89639,20090122214002,emptyFile
1828,89639,20090228205113,emptyFile
1829,89639,20110721180357,emptyFile
1830,89639,20111223050354,emptyFile
1831,89639,20120615091322,emptyFile
1832,89639,20121101212259,emptyFile
1833,89639,20130614152246,emptyFile
1834,89639,20140102021731,emptyFile
1835,89639,20140729200320,emptyFile
1836,89639,20141227200424,emptyFile
1837,89639,20150512083754,emptyFile
1838,89639,20160126080556,emptyFile
1839,89639,20160321224125,emptyFile
1840,89639,20190716220337,emptyFile
1841,89639,20200423064010,emptyFile
1842,89639,20210227002615,emptyFile
1843,89639,20211219004614,emptyFile
1844,89639,20221013004343,emptyFile
1845,89639,20230529043325,emptyFile
1846,63141,20180924065255,emptyFile
1847,63141,20181130223555,emptyFile
1848,88380,20020121234838,emptyFile
1849,88380,20020330154034,emptyFile
1850,88380,20030417010845,emptyFile
1851,88380,20031229184846,emptyFile
1852,88380,20040611084436,emptyFile
1853,88380,20050130073041,emptyFile
1854,88380,20050404015844,emptyFile
1855,88380,20051118143550,emptyFile
1856,88380,20060620163239,emptyFile
1857,88380,20070127023150,emptyFile
1858,88380,20070717014934,emptyFile
1859,88380,20080120082934,emptyFile
1860,88380,20080511182931,emptyFile
1861,88380,20081209024932,emptyFile
1862,88380,20090703161025,emptyFile
1863,88380,20100103193045,emptyFile
1864,88380,20100729112447,emptyFile
1865,88380,20110501040649,emptyFile
1866,88380,20120126181834,emptyFile
1867,88380,20120724013245,emptyFile
1868,88380,20121117052639,emptyFile
1869,631161,20110211121906,emptyFile
1870,1022634425,20210531183717,missingFile
1871,1022634425,20230101133111,missingFile
1872,89518,20010925155625,emptyFile
1873,89518,20020126053846,emptyFile
1874,89518,20020603194155,emptyFile
1875,89518,20031015094339,emptyFile
1876,89518,20040728231600,emptyFile
1877,89518,20050122105647,emptyFile
1878,89518,20050211013657,emptyFile
1879,89518,20051210015735,emptyFile
1880,89518,20060719113146,emptyFile
1881,89518,20070126163301,emptyFile
1882,89518,20070704015444,emptyFile
1883,89518,20071027091303,emptyFile
1884,89518,20080720005737,emptyFile
1885,89518,20081217070632,emptyFile
1886,89518,20090721085514,emptyFile
1887,89518,20100123025813,emptyFile
1888,89518,20100727162156,emptyFile
1889,89518,20110207205440,emptyFile
1890,89518,20120109022955,emptyFile
1891,89518,20120711235852,emptyFile
1892,89518,20130115013308,emptyFile
1893,89518,20130521153418,emptyFile
1894,667847,20150421065850,missingFile
1895,667847,20171030125817,missingFile
1896,677229,20200629135419,missingFile
1897,1010059913,20090926002328,missingFile
1898,1010059913,20091009010859,missingFile
1899,1017021935,20200919142620,missingFile
1900,1017021935,20210219042019,missingFile
1901,725864,20211127051056,emptyFile
1902,1012202201,20161211002328,missingFile
1903,604161,20130619153410,emptyFile
1904,618026,20201123155905,emptyFile
1905,62059,20131224203218,emptyFile
1906,692899,20140107045013,emptyFile
1907,716006,20120507133224,missingFile
1908,1009909370,20160501234418,missingFile
1909,606416,20100521171935,emptyFile
1910,82713,20110905000127,emptyFile
1911,82713,20111104050143,emptyFile
1912,67472,20050703013833,emptyFile
1913,613057,20080801163409,missingFile
1914,613057,20230124131858,missingFile
1915,80630,20161107045000,missingFile
1916,1009916714,20210724050639,missingFile
1917,1009916714,20230116070236,missingFile
1918,655041,20150906001345,emptyFile
1919,1026608312,20220704093954,missingFile
1920,356129,20181227122123,emptyFile
1921,90337,20080612005906,emptyFile
1922,90337,20080830200439,emptyFile
1923,90337,20090225214136,emptyFile
1924,90337,20090827050949,emptyFile
1925,90337,20100223091011,emptyFile
1926,90337,20100819094026,emptyFile
1927,90337,20100919093550,emptyFile
1928,684201,20200207090446,missingFile
1929,656691,20220520234631,emptyFile
1930,656691,20220925051007,emptyFile
1931,656691,20230206190314,emptyFile
1932,74587,20060118054138,missingFile
1933,78567,20031220115138,missingFile
1934,666832,20150301031235,missingFile
1935,90714,19990125102315,emptyFile
1936,90714,19991115123028,emptyFile
1937,90714,20001017193612,emptyFile
1938,90714,20010515223234,emptyFile
1939,90714,20011128191227,emptyFile
1940,90714,20020529174845,emptyFile
1941,90714,20021129080737,emptyFile
1942,90714,20030528033159,emptyFile
1943,90714,20031122151349,emptyFile
1944,90714,20040512205313,emptyFile
1945,90714,20041125012307,emptyFile
1946,90714,20050406002743,emptyFile
1947,90714,20051126114332,emptyFile
1948,90714,20060427121854,emptyFile
1949,90714,20061117000442,emptyFile
1950,90714,20070516231021,emptyFile
1951,90714,20071112051627,emptyFile
1952,90714,20080513070701,emptyFile
1953,90714,20081104011614,emptyFile
1954,90714,20090312054828,emptyFile
1955,90714,20090927175900,emptyFile
1956,90714,20100208030042,emptyFile
1957,90714,20101127071203,emptyFile
1958,90714,20110511211827,emptyFile
1959,90714,20110612143332,emptyFile
1960,1004070656,20220719015222,missingFile
1961,673046,20160128005804,emptyFile
1962,673046,20160403160528,emptyFile
1963,673046,20161005140133,emptyFile
1964,673046,20170429134723,emptyFile
1965,705340,20110207152115,missingFile
1966,1006608773,20130703044926,missingFile
1967,1046185688,20180107123804,missingFile
1968,1046185688,20210619030430,missingFile
1969,1004272148,20130825012703,missingFile
1970,86314,20170916124812,emptyFile
1971,86314,20180423234401,emptyFile
1972,86314,20181028163055,emptyFile
1973,86314,20190419001552,emptyFile
1974,86314,20191019074653,emptyFile
1975,86314,20200426113259,emptyFile
1976,86314,20201025025328,emptyFile
1977,86314,20210421210502,emptyFile
1978,86314,20220120152327,emptyFile
1979,86314,20221024072932,emptyFile
1980,86314,20230328123719,emptyFile
1981,705330,20011127035421,missingFile
1982,705330,20080714025622,missingFile
1983,79268,20120405200101,emptyFile
1984,1005635630,20090115202856,missingFile
1985,620967,20210530223330,missingFile
1986,89400,20000818120616,emptyFile
1987,89400,20001027183917,emptyFile
1988,89400,20010518174103,emptyFile
1989,89400,20020529155704,emptyFile
1990,89400,20021128181131,emptyFile
1991,89400,20030522150123,emptyFile
1992,89400,20031125121618,emptyFile
1993,89400,20040527203122,emptyFile
1994,89400,20041114090717,emptyFile
1995,89400,20050529014910,emptyFile
1996,89400,20051129085132,emptyFile
1997,89400,20060414024403,emptyFile
1998,89400,20061127065854,emptyFile
1999,89400,20070515044312,emptyFile
2000,89400,20071022042732,emptyFile
2001,89400,20080516035457,emptyFile
2002,89400,20081112004532,emptyFile
2003,89400,20090426002801,emptyFile
2004,89400,20090926200628,emptyFile
2005,89400,20100528053948,emptyFile
2006,89400,20101102224203,emptyFile
2007,89400,20110524235431,emptyFile
2008,89400,20111113033308,emptyFile
2009,89400,20120121122437,emptyFile
2010,670220,20200725212701,missingFile
2011,718408,20180105182026,missingFile
2012,725495,20200310211103,emptyFile
2013,59108,20091231083732,missingFile
2014,1009721099,20150117090835,missingFile
2015,679818,20180222173146,missingFile
2016,695214,20141216224054,emptyFile
2017,695214,20150801011629,emptyFile
2018,664636,20210918173817,missingFile
2019,1001045738,20230525012009,missingFile
2020,1046301725,20220714184159,emptyFile
2021,80344,20070717002107,missingFile
2022,87291,20070509094735,emptyFile
2023,87291,20071016051338,emptyFile
2024,87291,20081029085935,emptyFile
2025,654478,20150215112658,missingFile
2026,1013550536,20220525134739,emptyFile
2027,671356,20210422201609,missingFile
2028,654309,20220725180634,emptyFile
2029,714350,20210619113528,emptyFile
2030,1009166267,20111028082404,emptyFile
2031,1009960832,20031125062610,emptyFile
2032,1009960832,20040616104728,emptyFile
2033,1009960832,20040924051420,emptyFile
2034,1009960832,20050317142723,emptyFile
2035,1009960832,20081029055210,emptyFile
2036,1009960832,20090730180729,emptyFile
2037,1009960832,20101208121759,emptyFile
2038,1009960832,20110202094053,emptyFile
2039,1015077782,20220125154743,emptyFile
2040,608489,20170922061719,missingFile
2041,1047115406,20220816212118,emptyFile
2042,1047115406,20220926183516,emptyFile
2043,1026732575,20221211163042,missingFile
2044,1022709647,20190708095721,missingFile
2045,666736,20210730232310,missingFile
2046,90161,19980415095341,emptyFile
2047,90161,19990125102210,emptyFile
2048,90161,19990417100713,emptyFile
2049,90161,20000729050741,emptyFile
2050,90161,20001207003500,emptyFile
2051,90161,20010722044005,emptyFile
2052,90161,20010927071723,emptyFile
2053,90161,20020726183435,emptyFile
2054,90161,20030130094559,emptyFile
2055,90161,20030718220029,emptyFile
2056,90161,20040128115405,emptyFile
2057,90161,20040730054900,emptyFile
2058,90161,20050129040310,emptyFile
2059,90161,20050708003511,emptyFile
2060,90161,20051216054408,emptyFile
2061,90161,20060703094154,emptyFile
2062,90161,20061205062245,emptyFile
2063,90161,20070718020016,emptyFile
2064,90161,20071220213436,emptyFile
2065,90161,20080617212647,emptyFile
2066,90161,20090126164440,emptyFile
2067,90161,20090725151504,emptyFile
2068,90161,20100130003357,emptyFile
2069,90161,20100707004410,emptyFile
2070,90161,20110101171508,emptyFile
2071,90161,20110715085846,emptyFile
2072,90161,20120120063903,emptyFile
2073,90161,20120730035821,emptyFile
2074,90161,20130128041202,emptyFile
2075,90161,20130620131456,emptyFile
2076,90161,20140105185949,emptyFile
2077,90161,20140713174217,emptyFile
2078,90161,20141218022316,emptyFile
2079,90161,20150717034334,emptyFile
2080,90161,20160109230318,emptyFile
2081,90161,20160703203455,emptyFile
2082,90161,20170112094237,emptyFile
2083,90161,20170714043039,emptyFile
2084,90161,20180108224306,emptyFile
2085,90161,20180724215650,emptyFile
2086,90161,20190127171301,emptyFile
2087,90161,20190730225510,emptyFile
2088,90161,20200127081733,emptyFile
2089,90161,20200718054226,emptyFile
2090,90161,20200808141409,emptyFile
2091,90161,20210224194353,emptyFile
2092,90161,20211220231411,emptyFile
2093,90161,20220627232603,emptyFile
2094,90161,20230103053450,emptyFile
2095,90161,20230510122436,emptyFile
2096,88134,20160902074009,emptyFile
2097,88134,20161005213339,emptyFile
2098,76489,20060209061253,emptyFile
2099,62959,20100308144445,missingFile
2100,62959,20130328201500,missingFile
2101,719190,20140828193901,emptyFile
2102,1016762492,20151101182954,emptyFile
2103,69061,20080111024517,missingFile
2104,62054,20020120224734,missingFile
2105,1010198099,20230129002129,missingFile
2106,692498,20171023185946,emptyFile
2107,1047115478,20220811121849,emptyFile
2108,1027781255,20190815014045,emptyFile
2109,617385,20110128193110,emptyFile
2110,89136,19981206135527,emptyFile
2111,89136,19990125102021,emptyFile
2112,89136,19990508120652,emptyFile
2113,89136,19991023030438,emptyFile
2114,89136,20000609101149,emptyFile
2115,89136,20001018092109,emptyFile
2116,89136,20010722133752,emptyFile
2117,89136,20020604071628,emptyFile
2118,89136,20050623080217,emptyFile
2119,89136,20060118145611,emptyFile
