entityid,domain,time_of_run,download_timestamp,download_url,failed,reason_for_failure,failure_description,file_path
1018336799,www.sonia.com,2023-06-15 13:25:27,20230127152631,https://web.archive.org/web/20230127152631/www.sonia.com,0,,,data/html/1018336799/2023/01/index.html
1018336799,www.sonia.com,2023-06-15 13:25:31,20230424061608,https://web.archive.org/web/20230424061608/www.sonia.com,0,,,data/html/1018336799/2023/04/index.html
53131,www.heyinc.com,2023-06-16 13:39:41,20000612053019,https://web.archive.org/web/20000612053019/www.heyinc.com,0,,,data/html/53131/2000/06/index.html
53131,www.heyinc.com,2023-06-16 13:39:42,20000621085336,https://web.archive.org/web/20000621085336/www.heyinc.com,0,,,data/html/53131/2000/06/index.html
53131,www.heyinc.com,2023-06-16 13:39:43,20010119180100,https://web.archive.org/web/20010119180100/www.heyinc.com,0,,,data/html/53131/2001/01/index.html
53131,www.heyinc.com,2023-06-16 13:39:44,20010619182735,https://web.archive.org/web/20010619182735/www.heyinc.com,0,,,data/html/53131/2001/06/index.html
53131,www.heyinc.com,2023-06-16 13:39:45,20020526232437,https://web.archive.org/web/20020526232437/www.heyinc.com,0,,,data/html/53131/2002/05/index.html
53131,www.heyinc.com,2023-06-16 13:39:46,20021130170300,https://web.archive.org/web/20021130170300/www.heyinc.com,0,,,data/html/53131/2002/11/index.html
53131,www.heyinc.com,2023-06-16 13:39:47,20030212234724,https://web.archive.org/web/20030212234724/www.heyinc.com,0,,,data/html/53131/2003/02/index.html
53138,www.sketchup.com,2023-06-16 13:39:50,20001018041257,https://web.archive.org/web/20001018041257/www.sketchup.com,0,,,data/html/53138/2000/10/index.html
53138,www.sketchup.com,2023-06-16 13:39:53,20010404222044,https://web.archive.org/web/20010404222044/www.sketchup.com,0,,,data/html/53138/2001/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:03,20010609020351,https://web.archive.org/web/20010609020351/www.sketchup.com,1,Connection Error,,
53138,www.sketchup.com,2023-06-16 13:40:06,20020402092147,https://web.archive.org/web/20020402092147/www.sketchup.com,0,,,data/html/53138/2002/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:08,20020930033355,https://web.archive.org/web/20020930033355/www.sketchup.com,0,,,data/html/53138/2002/09/index.html
53138,www.sketchup.com,2023-06-16 13:40:12,20030411033738,https://web.archive.org/web/20030411033738/www.sketchup.com,0,,,data/html/53138/2003/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:14,20031010092813,https://web.archive.org/web/20031010092813/www.sketchup.com,0,,,data/html/53138/2003/10/index.html
53138,www.sketchup.com,2023-06-16 13:40:17,20040410232120,https://web.archive.org/web/20040410232120/www.sketchup.com,0,,,data/html/53138/2004/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:20,20041025001812,https://web.archive.org/web/20041025001812/www.sketchup.com,0,,,data/html/53138/2004/10/index.html
53138,www.sketchup.com,2023-06-16 13:40:22,20050428073421,https://web.archive.org/web/20050428073421/www.sketchup.com,0,,,data/html/53138/2005/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:24,20051029192747,https://web.archive.org/web/20051029192747/www.sketchup.com,0,,,data/html/53138/2005/10/index.html
53138,www.sketchup.com,2023-06-16 13:40:26,20060424180048,https://web.archive.org/web/20060424180048/www.sketchup.com,0,,,data/html/53138/2006/04/index.html
53138,www.sketchup.com,2023-06-16 13:40:28,20060902191430,https://web.archive.org/web/20060902191430/www.sketchup.com,0,,,data/html/53138/2006/09/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:29,19991128071244,https://web.archive.org/web/19991128071244/www.atlinknetworks.com,0,,,data/html/53139/1999/11/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:32,20000305162206,https://web.archive.org/web/20000305162206/www.atlinknetworks.com,0,,,data/html/53139/2000/03/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:37,20000816224544,https://web.archive.org/web/20000816224544/www.atlinknetworks.com,0,,,data/html/53139/2000/08/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:40,20010302110623,https://web.archive.org/web/20010302110623/www.atlinknetworks.com,0,,,data/html/53139/2001/03/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:42,20010401104541,https://web.archive.org/web/20010401104541/www.atlinknetworks.com,0,,,data/html/53139/2001/04/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:44,20020926012751,https://web.archive.org/web/20020926012751/www.atlinknetworks.com,0,,,data/html/53139/2002/09/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:44,20030330214416,https://web.archive.org/web/20030330214416/www.atlinknetworks.com,0,,,data/html/53139/2003/03/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:45,20030725040801,https://web.archive.org/web/20030725040801/www.atlinknetworks.com,0,,,data/html/53139/2003/07/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:47,20040318153744,https://web.archive.org/web/20040318153744/www.atlinknetworks.com,0,,,data/html/53139/2004/03/index.html
53139,www.atlinknetworks.com,2023-06-16 13:40:49,20040405160506,https://web.archive.org/web/20040405160506/www.atlinknetworks.com,0,,,data/html/53139/2004/04/index.html
